,True Values,Content
2378,real,department da pagbili company mangga linggo sa kababayan natin sa ayon kay da secretary manny raw tagumpay na makapasok sa merkado pacific company initially order metric every week soon able export major breakthrough us eastern market beginning entry market ni da na mangga sa russia sa bahagi din daw pangangailangan sa mangga sa nakalipas na taon din da na mangga sa russia ay piraso sa din da posibilidad na saging hipon coconut oil sa russia ay naman ilang kababayan good job sec hopefully sweet also sold canada father ni good choice mango mango world good job sec ni julienne good job making country great country known lots ni thank sec manny government support agriculture particularly po organic produce natin hope one day known organic producer laudable contribution health people ni source sec
2379,fake,na assess sa kasagutan sa ay na sina blunt us legend pop star ni un ban na sa rock star persona inisyatiba sa video kung boto sa hit ni wonder na sealed sinabi ni ban na awitin paborito ni us president ay kumatawan sa para sa matagumpay na kasunduan sa climate change sa conference sa paris sa bahagi taong kasalukuyan united international day happiness na kasabay araw tagsibol sa northern hemisphere matapos inisyatiba lupain sa na sa gross national happiness na sa standard economic indicator day universal language music show solidarity millions people around world suffering poverty human humanitarian crises effects environmental degradation climate change ani ban taon international day happiness ay music sa mundo na sumayaw sa patok na awitin ni na happy na viral sensation
2380,real,ayon sa tectonic pinagmulan lindol na epicenter ay kilometro sa northeast na lakas lindol na sa intensity v sa san city lipa manila bataan city magalang intensity naman sa pasig city makati city city san monte tagaytay city city marikina city las sa lucban city city palayan city city santo intensity sa baler aurora ayon kay deputy director may may sa matapos linggo usually confined sa epicenter kung malapit sa metro manila lang natin ground shaking ni sa panayam oras rin umano tsunami magnitude earthquake nasa lupa rin epicenter nito para tsunami malaki magnitude natin paliwanag ni sa kabila nito opisyal department science technology publiko na alerto sa epekto lindol rin posibilidad na baka mas malakas na lindol natin possibility na talaga especially malapit doon sa epicenter dagdag ni sa metro manila sa gusali tao nang maramdaman pagyanig source oras
2381,real,base sa pahayag department justice sa na kaso si taong konektado sa list video series sa ni alyas pamilya ni na umano pera sa kita ayon kay secretary si paglabag sa libel law sedition child abuse din ni menor de edad na anak ni na si kitty sa na si ay sa pamamahay araw matapos join investigation na si na si ay sa pamamahay araw matapos joint investigation na na si na video si ay liberal party sa katunayan na sa larawan nito na kasama ilang personalidad partido liberal source
2382,real,city kontrobersiya city matapos na makunan video chief police tauhan na baraha sa loob police station sa city sa video na brigada news chief police na si police tauhan nito na sa may na lalake pulis na nakauniporme din sa video pulis na alak rin sa video na pulis sa sa panayam brigada news kay nito na nasa video happy hour umano tropa na may silang operasyon kinabukasan umano happy hour party napatay pulis may pagkakamali ako don ko tropa hour ako kasi ko estasyon seguro naman sugal talaga sir parang katuwaan lang pampatay oras din sir maliit lang wika ni kasabay na may mali sa ni nakahanda umano humarap sa imbestigasyon tanggapin magiging kaparusahan ako handa naman ako humarap sa imbestigasyon don sa video na handa ako humarap may punishment dagdag pa ni source brigada news
2383,real,sa social media umano panggagaya kinatawan na si sa na miss intercontinental pageant sa ni miss universe gray na lava walk sa twitter na sa paglalakad ni miss na parang lava walk ni bukod kay miss din pagkopya umano sa volcano gown ni miss naman na labis hinahangaan inspirasyon si miss universe gray naman reaksyon everyone like gray hair stance influence do gray walk never perfect without walking think even hand gesture miss copied gray indeed queen yet ca copy original one lava walk gray kayo na may originality hala gawa kayo pageant ba naman hayaan na lang toxic patunay na aspiring beauty pageant sa kundi sa mundo kay naman sa na pageant edition miss intercontinental ay sa mall arena sa metro manila ni miss intercontinental salas na si host sa pageant na pinili japan na venue pageant abala japan sa paghahanda para sa summer twitter post
2384,real,pumalo sa na bus sa matapos isagawa drug testing drug testing operation ay bahagi huli week na drug enforcement agency para sa paghahanda sa transport sector sa semana santa para ligtas sa biyahe ayon kay director general din dispatcher na sa kung mandatory drug testing ay insidente aksidente sa kalsada kung ay lango sa curb vehicular make especially season travel rush ni umabot sa na manggagawa sa transport sector sumailalim sa mandatory drug testing ayon kay driver na sa ay lisensiya dumaan sa rehabilitation process bago makuha lisensiya basahin reaksyon ilang kababayan natin sa suspend license revoke test chauffer license iyan buhay every trip pun intended ni good job positive alisan lisensya para wala madisgrasya pang iba ni ilang buhay nasagip sa panganib sa drug test na po g test na ay hapit sa driver conductor bumalik na naman sa ni ayun nga buti nga sa inyo pang buhay ni source
2385,real,nasa bahagi na pagbibilang para sa halalan kandidato oposisyon ay sa top sa tala porsyento na election ayaw pa rin ni otso campaign manager senator na baka magkaroon pa milagro let wait baka may milagro pahayag ni ayon kay ilang porsyento na nalalabi sa unofficial tally baka magamit para sa pambato otso baka sa porsyento ay pa kandidato kandidatura tayong sa dulo ni na masaklap oposisyon ay pa rin daw pa rin para sa katarungan para sa kasarinlan sa mas maunlad na bukas para sa kababayan ni source
2386,fake,kahapon kaso kina peninsula commercial new dawn ayon sa sa department justice
2387,real,bumulusok sa na krimen focus sa metro manila sa buwan panunungkulan ni sa administrasyon ayon kay national capital region police office major sa na kaso ay bumaba na sa pagpatak sa datos focus ay gaya murder homicide physical rape samantala ay robbery theft motor vehicle motorcycle theft ni na sa na ay bumaba sa kalagitnaan ay na lang dagdag pa ni sa magiting agresibo pulisya sa pagtukoy kuta terorista mamamayan awtoridad na may pananagutan sa batas din nito publiko na magsumbong sa pinakamalapit na himpilan pulisya may tao pangyayari sa lugar collaboration security administration administration campaign criminality particularly campaign illegal saad ni say honesty winning war shown percent reduction crime metro manila would like encourage public immediately report suspicious person nearest police station police assistance desk dagdag ni nito ay kontrobersyal na war gobyerno kung drug naman sumuko sa metro manila
2388,fake,nasa na kondisyon biktima na tama bala sa bahagi katawan lumitaw sa imbestigasyon na ni na may kalaguyo si de la na sa pagtatalo nagpapaliwanag si de la bigla na lang paningin pulis caliber pistol partner
2389,fake,si ay ikasiyam na coach na humantong sa ikatlo sa may na na karangalan kay dating coach jerry sloan na sa kasaysayan liga na sa koponan ni tony parker na taglay puntos naman si tim umiskor si rodney puntos para sa winning streak sa sunod na panalo lumabas na kontrol nang lead matapos quarters subalit siyam na sunod na puntos upang iskor sa sa kalamangan sa buslo ni nang tumalbog sa rim ni hill san na kay sana grand party lunes subalit sa sa ay na na mangyari pa na sadsad sa sa sa orasan siyempre paghahabol ay sa plano ni kung ay manlalaro ni green rally sa ni play ni pang nang si parker sa free may pa sa korte iskor ay humantong sa sumagot sa ni upang kunin uli lead subalit ni matapos sa segundo upang sequence ni iskor matapos na si hill
2390,fake,emosyon sa radio na sa movie na tunay na sa tunay na robin din pagpuri sa si sa pelikula sa paghihimutok nito nang robin buhay ni si sigaw ni si kay robin alingawngaw boses ni tama nito din ni na para matiyak ni robin na nga huli choice tunay na kasaysayan pangulo bansa kung angkan dating pinanggalingan executive nito pati na rin director na si mulat na mulat na mata na ipaalam sa tunay na kasaysayan pagkakakilala natin sa ni robin na sa pelikula natin kasaysayan saad ni robin ako nalulungkot tayong sa bayan sa bayani tama si madam mas malapit buhay ko kay kay na din sa kasaysayan kaibigan si ko malaman mas makulay makabayan si ama hiling sa na kunin serbisyo production team na cinematographer na si production designer na si music scorer na si de stunt director na si sonny may din director ko ko pumayag na ibigay sa para matupad pangarap pelikula actually ko lang kundi may director ko gusto basta gastusan lang kasaysayan patuloy ni robin teen king pamangkin si basta ko sa role para pasukin lang pelikula pamangkin ko teen king pa na imulat din simbolo si jasmine vina kasaysayan henerasyon
2391,real,matapos video page na sa comparison sa ulat obserbasyon kababayan natin sa hong sa tao sa campaign rally otso mamamahayag na si jay na banatan reporter na si sa ulat nito akala bulag pipi bingi kasinungalingan hook line sinker news crew lied teeth feeding false information posted network ni pasalamat din daw si na landas sa puro kahihiyan daw reporter mabuti na lang mo diyan sa kundi kahihiyan mo sa mo sa report magtanong ka sa pa nina iba sayang bata mo pa corrupted na utak pagkatao mo banat pa ni sa ulat ni sinabi nito na daw taong sa campaign rally sa hong din ni na daw na overseas daw sa hong ay ayaw na sa administrasyon sa video sa kuha sa rally otso tao sa video naman pang natin sa hong na pangalan programa oposisyon comparison video sa ay na mahigit beses na lagpas source jay jay
2392,fake,land transportation regulatory board na suspensyon jumbo transport matapos aksidente na sa pagkamatay katao sa nauna nang bumangga sa bus jumbo transport sa trak sa kahabaan expressway sa aksidente sa sa pagkamatay limang pasahero na iba operasyon sa bus kompanya na may las city sa lugar sa pabalik kabilang sa plate number na bawal din plate number na din jumbo transport na ibigay lisensiya sa ahensiya hereby directed surrender hire aforesaid ten tourist legal division board kautusan din show cause order kung kung bawiin jumbo transport oras para paliwanag sa board failure part driver involved accident appear board date shall considered waiver part case shall decided basis board pa kautusan
2393,real,ilang media kamakailan na may kababayan daw na mag bansa matapos lumabas inisyal na resulta senatorial sa ulat umano otso nang sa pambato oposisyon sa bugso election may banat naman daw si presidential sa otso na umano sa canada new wish remember place like home banat tagapagsalita pangulo pa ni na lumipat canada na baka masama sa basura bansa sa tala partial unofficial tally may pasok pa rin sina former sap bong go former chief bato rosa former presidential political adviser senador koko sa top source abante
2394,real,malugod na department transportation kiosk land transportation office na sa sa sa darating na buwan layon na kababayan natin lisensiya kiosk ay may biometrics face detection para madali transaksyon malalaman din kung paglabag kung muna lisensiya ay ipadala sa tirahan din personal na kunin sa tanggapan na ay mabilis maayos na publiko sa kababayan natin basahin reaksyon tugon kababayan natin sa social media post panoorin ulat patungkol sa kiosk source
2395,fake,series sa ganap na gabi sa smart coliseum experienced team talented pahayag ni head coach kasunod sa nito sa semis matapos barangay sa para kay coach black kontra sa elimination top notcher na let see do rain shine get good effort import pahayag ni black know strong rain shine gon na tough us dagdag pa ni black series sa panalo sa game two linggo ni para pangunahan kampanya na sa import na si pagpapatuloy sa maturity laro ni mainit shooting capacity ni jeff katulong iba pang beterano na sina paul lee gabe
2396,fake,na karera kung ay magiging sa karera real racing kung ay na sa benepisyo sa siklista na naman sa internasyonal na karera upang makakuha kaalaman sa pagsali sa torneo si bruin na sa edisyon ronda ay na sa grand tour tour de giro la world great si na tumulong sa ronda ay miyembro commission sa karera na world world grand kung ay resident race director popular na tour de si ay dating tour advisor tour de technical director sa ay tour consultant si ay sa sa rehiyon matapos mamahala sa road track si park ay na sa world satellite training center sa south korea si na sa ronda sa pagkakataon na sa international na sa track ronda sa race sa kasunod sa bago championship round na sa
2397,real,ilang taon nang submarine navy sa kapitbahay na bansa na sa karagatan may na navy na nito dumating kasi wildcat ayon kay navy vice admiral great leap capability equipment locate subsurface detect going ani detect sink destroy detection destroy good capability wide need dagdag helicopter billion kasama na mission essential equipment munition logistic support limited lang lang dagat natin least nasa sea communication natin kung may dumaan na aniya umano submarine
2398,real,fake rehabilitation kumbinsido si kalipunan ka sa pamahalaan para linisin manila bay ayon kay iba tunay na gobyerno sa paglilinis manila bay panakip butas panghatak sa publiko di umano paglilinis sa manila bay nasa nito teritoryo sa gaya sa china paglalagay sa panganib kalikasan ni sa pahayag sa parte naman pamahalaan na itigil muna rehabilitasyon sa manila bay daw muna magkaroon sa sa paglilinis sa lugar department interior local government sa akusasyon na ara sa rehabilitasyon sa manila bay ayon sa opisyal ay misinformation clearly misinformation place reclamation rehabilitation program fact secretary personally opposed reclamation buwelta ni malaya panoorin paglilinis sa manila bay basahin reaksyon ilang sa ni leader animal na yan talaga issue kayo marunong salot ni kung yan whatever importante eh kabulukan kung man aba na yan galingan k thanks bye ni actually group really poor heck several alleviate poverty clean environment tapos may mabuti government clean manila bay saka take note together please nothing good contribute ni brey madumi manila bay reklamo malinis na reklamo nga naman di na asenso dami kontra ni do simple manila bay everyone use reason settle one even hundred humble yet responsible follow rule law ni source
2399,fake,sinabi ni chief representative japan international agency na saklaw loan kalsada upang traffic sa metro manila kabilang road links
2400,fake,si leading man ni sa maganda working relationship naman ni eh matagal na rin naman magkaibigan masayang kasama matagal na nga magkaibigan eh parang lang bang magkaibigan na wala sey pa rin ni wala silang problema sa sa direktor easy kasi ako ilang sa nga ayaw ko lang nga kissing scene ako ilang kasi kilala ko na naman na personal na buhay sa talaga banggit pa rin sa dalaga ni mommy ayaw ni sa proposal engagement ate si kay paul let wait na lang right time sey agad samantala ni na rin writer libro dear break na ay sa sa
2401,real,pa man summer ay nauuso na pagsusuot shorts lalo na sa kababaihan ay para sa komportable naman ay para alindog bawal na sa city pagsusuot shorts na kung tawagin iba ay shorts slang para sa short shorts daisy layunin city government na kababaihan lalo na kabataan sa pambabastos sa suot sa mata kalalakihan sa city ordinance series na mahigpit na pagsusuot shorts lalo na sa babae damit naman para sa kalalakihan sa na warning sa paglabag sa paglabag multa pagkakulong sa araw sa pagkakahuli kung pambayad ay may naghihintay na community service sa pasaway sa barangay na araw ayon kay city councilor pang na naman sa barangay barangay na ay rin umano tao pasaway na mahirap pagbawalan
2402,real,ni department agriculture da secretary manny million monolithic dome sa research center sa norte sa dome ay imbakan agrikultura binhi iba pang ani sa probinsiya ay may sukat na taas lawak haba na may technology na tumayo sa kalamidad signal na bagyo malakas na lindol warehouse breakthrough region agriculture sector particularly storage maintain seed viability quality also used human shelter evacuation center cold storage agricultural many saad ni da regional executive director monolithic dome ay na nasa form na permanente panandalian bahagi tapos na basahin post ni sec manny sa account
2403,fake,nang sinabi kampo ni pamilya humiling milyon para maayos kaso para kay de sa ay reklamo pamilya kay city prosecutor umano sa pagbubukod sa pamilya sa sa kampo ni kaugnay plea bargain deal na raw sa prosecutor na sagutin protesta ina ni na si kapatid na si city prosecutor submit comment make decision dagdag ni de
2404,fake,ayon sa ulat batay na rin sa pahayag ni team manager alternate governor gulo sa ni sa sa ni
2405,real,matapos panayam ni boxing legend turned senator manny kay host na pahayag senador sa na panayam sa journalist ayon sa opisyal pahayag ni senator daw sa asta asal pagtatanong ni never offended manner po batikan sa larangan kung may formal training sa boxing may formal training din sa education ni patuloy daw din boxing champion na tigilan na lang pagbatikos kay continue learning also life pakiusap lang po let us stop hate magtrabaho lang po para sa kapakanan bayan dagdag pa ni araw ay husto si sa pagtatanong nito kay sa programa ni sa news channel panukala na magkaroon college degree sa bansa ni na ni kung may college degree na ba senador naman ilang sa hanay ni sa interview say next question university seldom come always place name university interested manny interested social interested anything would bolster one status university lecturer na si believe also file since journalism fourth estate since grilled manny college degree do think ask income banat naman ni source
2406,fake,sagot sa tanong na iyan ay sa management natin na governance na climate change adaptation kaakibat nito pagtanggap na natural na kalamidad comprehensive situation analysis forward positive thinking paggamit ganansiya upang maibsan dulot kalamidad ay pinakamainam na albay na bagyo albay ay probinsiya sa loob dekada dumating si joey tagumpay nito kabilang na pamamaraan sa kaligtasan pati na evacuation relocation pagpapatuloy kabuhayan na sa kaunlaran green na kinatawan increase sa forest cover expansion mangrove sa loob anim na taon mahigpit na pagbabawal sa paninigarilyo habas na paggamit plastic umaasa albay na nito kaunlaran sa turismo taon na karanasan para sa panauhin bukod sa host nito sa limang major international event kasama sa senior meeting pacific economic summit sa pacific travel association pata travel mart sa oktubre
2407,real,sa social media pagtulong pulis sa nang sumadsad gulong tricycle nito sa gilid kalsada na school principal pala babae na naman nasaktan sa insidente umano pulis na sa lugar agad lumapit tumulong sa babae laking pasasalamat school principal sa pulis sa dumaan sa lugar isip na lumapit tulungan sa larawan na pulis din bumili piyesa sa sumadsad na tricycle papuri pulis na sina san
2408,fake,sa pamamaalam sa ere let ask ay may programa agad na kapalit para kay na sa singing competition na rising na ni raj sa kay sa kapatid network sa show para sa first quarter ay kasiyahan positivity sa programa nang itanong kung alin sa papalo nang husto sa rating mabilis na sagot ni
2409,real,sa puso ko parang ko pa rin na ganoon na miracle si vice president na sana ay may milagro may manalo sa kandidato oposisyon na kilala sa tawag na otso si nangunguna sa ni para sa pagka presidente sa pambato oposisyon si senator bam lang sa magic matapos man daw ay pa din daw din daw nag magkaisa tao sa na tao na magkaisa para kung papaano bagay na pakiramdam mali ani si na local government na kandidato oposisyon manalo man matalo daw oposisyon para tao na paniniwala sa akin naman whatever outcome election tingin ko panalo na panalo na uniting lot people na paniniwala happening dagdag pa ni sa may pa rin manok administrasyon miyembro otso ay sa top senatorial source
2410,fake,makamit harapin second seed na la salle para sa berth far eastern university feu seed national university nu sa pagsisimula stepladder sa division season volleyball tournament sa smart coliseum
2411,real,matapos maliitin ni senador good rating na ni sa social weather station survey na naman na naman administration nasa sa mensahe sinabi ni na krisis daw gobyerno ni raw administration na magtayo daw tao sa kababayan world na sa sa bayan po ako sa inyo sa na paniniwala sa kabutihan sa ho ay dumaan sa krisis na administration natin tama sa mali ay sa hangarin na magtayo pang gawin magkaisa pa rin patuloy pa rin natin panalangin magsabi katotohanan sa kababayan natin lang po naman sinabi sa ni sa publiko panoorin ulat sa pagtaas satisfaction rating ni bago magtapos taon source gene
2412,fake,sa nina sa hosting si kilala na ring na disc jockey si sana ay show na
2413,real,ni bahay lupa valedictorian military academy mabalasik class na si cadet first class mae sa graduation na araw sa fort sa city certificate bahay lupa ay na pangulo si ay sa sur nag top sa graduating class din si presidential saber madalas ni valedictorian national police academy house lot sa talumpati pangulo sinabi nito sa magsilbi mabuti sa bayan ialay buhay kung serve country well die country needs remember young yet come mong kalimutan ninyo think country run way destroy country know do panoorin talumpati presidente para sa nagtapos sa source bulletin presidential via
2414,fake,ni dating actually matagal na nina coach roger ni coach sammy list based see record ayon kay volleyball president joey na listahan sa kagawad media na sa opening sa arena hapon course kasama na rin age limitation na ay bukod sa na manlalaro rin sa pool kakampi ni na sina de leon champion na de manila university ayon kay pa na practice venue koponan blue eagle gym sa katipunan kabilang din sa listahan season rookie year na si kakampi nito na si ria university ust magkapatid na kasama si pablo national university nu san college joy rosario university tin far eastern university feu kim de la salle university head coach sa koponan si roger nu assistant coach naman si sammy university perpetual help naman bahagi na rin sa national team head coach na si na trainer consultant team ay sa group sa na draw para sa kung ay sa grupo rin ni na sa tulong ni president na ring head volleyball confederation marketing development na ipadala koponan sa japan para sa loob linggo bago sumabak sa kasi need start somewhere hopefully settle probably better view ayon pa kay kaugnay nito din si sa publiko na iwasan na sa koponan na sana kung puwede ay na natin sa listahan hopefully encouragement perform better na natin psychological baggage na si ganito si ganoon always like let whatever team able come dagdag pa ni ayon pa kay sa bumuo na rin core sa southeast sa sa plano dagdagan mas senior mas manlalaro na gaya nina dating ust rhea samantala sa hiwalay na panayam sinabi naman ni na head coach din sa na pa naman pinal listahan kung may posibilidad pa bago sa
2415,fake,menor de edad namatay anim na iba pa nasugatan nang bigla na lang mamaril lalaki sa perya sa kabundukan sa lunes gabi pulisya nasawi na sina sugatan naman sa memorial hospital sa sina menor de edad
2416,fake,sinabi ni senior pagsabog sa st barangay city matagpuan estudyante grade memorial national high school ayon pa kay biktima bomba buhatin sa dahilan upang ay sumabog sa takot biktima gym minor sa katawan
2417,fake,batas na ni president lunes ay ipinagbabawal konstruksiyon pagtanggal gulayan sa mahigit muddy na sa pacific ocean bansa
2418,real,sa programa para sa tumakbo senador ni congressman kung para sa bayan ayon kay na raw namatay sa sa kalaban bayan ako po ay dating sundalo na sa kalaban estado po ay mamatay larangan digmaan noon kalaban sa estado sa desire na magkaroon pagbabago po ay sa gobyerno diyan ay po tayong polisiya sa gobyerno nga sumali sa pulitika went great debate ho natin na parang ho sistema sa ay marumi sa po ay sumali ni naman kababayan sa lumabas sa bibig ni ayon sa video clip na si de vera mamatay sa hotel pa lang na daw ay sumuko agad basahin pang reaksyon kababayan natin sa pahayag ni source via de vera
2419,real,sa proyekto administration ay drug abuse treatment rehabilitation center sa fort magsaysay sa tila abala kritiko media sa pagpuna sa sa drug war campaign sa ulat ni center kung epekto nito sa kababayan natin sa bisyo center ay drug may gym palaruan wala gobyerno sa proyekto donasyon businessman na si matapos kausapin ni proyekto ay patunay na may malasakit gobyerno sa kababayan sa ipinagbabawal na gamot taliwas sa ilang kritiko na basta na lang sangkot sa sa nasa drug sa na ay sumuko sa pamahalaan
2420,real,matapos kumalat sa social media impormasyon patungkol sa pagkamatay bodyguard ni election fraud whistle blower attorney na si tila tahimik media sa isyu ayon sa university lecturer na si banat pa ni mabilis media sa pagbabalita pag si former mocha pag may sa administration na ako ko na na balita sa pa po bodyguard ni na si right relentlessly cheating liberal party vice president kaaway lang talaga ay liberal party vice president immediate political enemy sa angle would expect media write news linking two imagine na ata media done anything pagkakamali ni mocha volcano pagmumura ni may namatay na pusher super kaagad kay pag may sa ni super link wala pang one hour iyan iyan media sa assassination bodyguard ni balita linking assassination napakalinaw naman napakalinaw naman na motibo kung patahimikin si ni para patunayan ni paratang sa media search kay wala lumabas sa search result kaugnay sa pagpatay sa bodyguard ni motive silence whenever something perceive media foreign media always find way link blame matter trivial incident media assassination bodyguard quest cheating done liberal party pa bang yan dagdag pa ni post na ay may na na balita sa insidente na panig kampo ni attorney ayon sa post ni mariin na miyembro sindikato bodyguard sa gift giving event si mapapansin din na may katotohanan sinabi ni na man lang anggulo expose ni sa dayaan sa sa bodyguard source motherland
2421,fake,given naman na araw bago eh nasa pamilya pagdating eh istorbo na magkasama na kuwento ni matagal na rin daw na nasa isip ni kay angel secret pa rin daw sinabi sa amin nang husto si angel araw na ni sa amin ay madalas na na pagpapakasal doon naman talaga pupunta eh talking everything stride sey pa na rin sa amin ni na todo kasintahan sa pagpasok sa pulitika sa
2422,fake,ilang shooting days na lang na entry star cinema starring vice ganda yap yap na amazing benjamin na na kahapon kung ganado sa shooting si vice mas ganado si sir chief na ni sa movie
2423,real,lalaki na stage colon cancer umano sa sa paglalaro mobile tulong sa social media ayon kay disiplina sa katawan sa paglalaro mobile na aniya natutulog sa makaramdam si nang maganda sa katawan aniya na pa tumor sa rectum malala na umano na rin galawin tumor kasi nito pantog gal bladder na sanhi na pagkamatay tulong si para sa radiation therapy na aniya para lumiit tumor basahin post ni sa account basahin post ni
2424,real,rehas si matapos sa pagtutulak bawal na gamot si ay na lang taon timbog si sa operation sa may barangay nang na may na pakete pa sa ayon sa pampalakas daw katawan bawal na gamot ko po iyan ko ho talaga para ho ako medyo lumakas po ulit katawan ko ayon sa ulat news kadalasan ay tindero tricycle driver daw kay sinabi ni ay tila tampulan tukso po sa reaksyon sa kababayan natin n yan kung mag ako ganyan magtitinda n ako ni laugh trip pang pa wala na sa sama talaga epekto ni grabe naman kayo masisisi ba kung ganyan na eh ni source
2425,real,sa ni ako na si franco libelo si ay media strategist kampo ni former senator paghahabla ni si na super ugly ogre lady matapos mahigit taon hukuman desisyon sa palad ay talo si sa kaso pa danyos na milyon si kay sa office city prosecutor makati kay hatol thorough matter made wherein office conclusion evidence insufficient find probable cause indict respondent offense complainant significant evidence fact law otherwise give merit motion reconsideration sa dokumento korte naman ilang hatol hukuman basahin reaksyon na si sa desisyon korte si ay sa isyu pagtanggap pondo kay kris source
2426,fake,actually din boxing chess table tennis wala pang medal na national three days medal stake sinabi ni ukol sa torneo na para sa atleta na may edad sa na iba pang sports na leg sa din sa kampeonato na cycling new airport access road silat elementary school trinity school fencing na sa manila pagkakataon na sports na fencing sa torneo na na national youth sa pangunguna noon ni city congressman ay mayor na si naman mahigit na atleta na matapos magsipagwagi ginto pilak sa na leg ring lumahok medalya subalit sagot pagsabak sa torneo
2427,real,sa talumpati si na banatan business sa paligid manila bay ayon sa pangulo kung water treatment system ay handa rin daw gobyerno sa turista kung hotel negosyo taon ay basura pabalik sa sea wall boulevard matapos na alon ayon sa ulat sinabi presidente na sa ay galing sa nakatira sa malapit sa manila bay naman pamahalaan na gamitin pondo sa road board para manila bay ayon sa datos sa department environment natural umabot na sa million per coliform level sa manila bay coliform level ay bacteria sa dumi tao hayop hotel tae turista ko tae kung tae kung diyan lagyan ninyo water treatment hotel ninyo sarhan ko ninyo hamunin kung wala tayong turista eh di wala naman mamamatay do something waste otherwise close sigurado yan pangulo sa ulat naman ilang business sa banta presidente daw patas na isisi lang basura sa sure naman natin also contributory waste manila bay pahayag business naman ni environment rigor na negosyo sa manila bay area part lang doon sa lang po kasama industriya kasama government sagot ni rigor source eagle news one news
2428,fake,umabot sa kandidato commission sa umano sangkot sa illegal campaign ni commissioner sa tweet pangalan kabilang sa umano sangkot sa illegal campaign ay si senator aquilino koko presidente kabilang sa kandidato na ni hence unlikely yan ni sinabi naman ni senator nancy binay na nang marinig balita medyo din ako sa balita dun sa illegal daw sure coming far concerned wala pa na ni binay find offensive tagged violator sa campaign ayon pa kay binay din ni binay kung sa listahan kandidato na kalat mukha sa bansa fact one billboard na di pa ako sa pakiusap ko na billboard deadline ayon pa kay binay pumalag din si casino campaign manager ni sa listahan clear post poster given limited interest confined poster ca afford poster war ni casino
2429,fake,si puntos para sa na winning streak ay na sunod na road winning streak great do want end time soon ani umiskor si puntos para sa bago may natitira sa overtime naman si holiday puntos nine limang para sa new na wala si pa rin sa sa regulation fought tonight came short saad ni coach chance win best team league lot si ay na puntos si para sa golden state matapos makakuha field goal sa last regulation ni curry overtime sa jumper ni green play sa driving nang ni si curry ilang nito ni na nagtapos na may puntos sa free sa segundo fourth quarter upang sa na koponan matapos regulation attempt ni sa buzzer ay
2430,fake,sa lungsod ni manila police district director nana sa service pulis kasabay babala sa pulis na baril nang pahintulot ay sa kriminal sa city ganap na umaga baril pulis city police district sa seremonya na ni director chief sa grandstand sa camp
2431,real,matapos araw na sa pagpatay sa mukha ni lee sa department social welfare development prosecutor office sa paglaya sa warrantless arrest daw kasi hot pursuit doctrine daw kasi sa salarin lagpas linggo nang mangyari krimen paglaya ay nito menor de edad na ay dating kasintahan biktima ayon sa ulat daw krimen sa selos nito sa dalaga salarin sa krimen sa na biktima sa ilang footage naman araw sa hantungan si source news
2432,fake,aktor naman na kasama actress sa programa escort dalaga sa utos din na raw drama pagdating sa venue ay naman rin may silang kausap na rin sa din sa amin na lang batian host actress aktor na kasama sa programa may media na lang sa set ay naman talaga
2433,fake,bagay na na magulang sa anak ay mahalaga napakabait sa kung magulang na magturo sa malaman upang gabay sa may bagay na sa magulang na ituro sa anak bagay na nais na matutuhan anak pa mang bagay magtiwala sa nais na turuan magulang anak na magtiwala sa puwersahin magulang anak na magtiwala sa ituro sa doon pagkatuto ay sa pagpapanuto sa anak pananampalataya mahalaga rin na aklat salita kahulugan pagtitiwala sa pinakamainam na pagtuturo sa anak sa pagtitiwala sa ay sa halimbawa
2434,real,na june regular holiday sa bansa para sa observance l deklarasyon pangulo ay nakabatay sa proclamation na kahapon may kung na makiisa sa l l ay pagtatapos na religious festival na sa mundo entire nation full opportunity join peace harmony observance celebration l bahagi pa proklamasyon whereas national commission declare june national holiday observance l feast taong ay batas republic act na nang bansa sa selebrasyon l kung petsa observance taon ay depende sa calendar
2435,fake,limang pitcher na si tan nang blue university sa memorial baseball stadium
2436,real,sa social media usapan dilawan na si aka ako dating financial manager ni kris na si sa na na ni ni upang umabot sa mas tao ni laman balita kamakailan lang si ni kris sa pera akusasyon ni kris ay naman kampo ni sa na magkakasama sa group chat sina kris si kuya former finance guy ni kris lumapit para boost ka kala mo sa naive kahapon close pala cute pala defend ni si kris mocha jay iba pa ayun tao kuya ko nag si pumanig sa side ni kris innocent kuya ko san na due process na mo ni attorney kapatid ni maiwasan university lecturer na si na si kris sa isyu daw ba ni kris si sa ni ay artikulo nito kay kris ex financial guy kris puwede naman nito please boost pay make sure post lot people pera si pa bang yan ni naman si sa sa daw card new card na lang ako na tinanggap card ko sa hence need new one part diyan na humingi ako card sa yo ni para sa inyo panoorin video sa source
2437,fake,nakatutok patalim taxi driver bag ni dalangin subalit tumanggi sa biktima cell phone sa driver na makuha bag biktima kasabay pagbagal takbo sasakyan na oportunidad ni dalangin upang makatakas sa pagtalon sa taxi
2438,real,araw ay laman social media paglilinis sa manila bay matapos kasi linisin lugar ay lumitaw kagandahan nito ay sa gobyerno ni sa kritiko ay si human advocate para kay madali lang naman daw paglilinis sa manila bay lang daw ni ay para takpan daw pangulo presidente bansa sana lang daw ay na lang presidente si ay anak ni dating justice secretary ama ni ay sa justice department sa ni former justice secretary senadora de si sa kalakaran sa new bilibid prison ni mariin paratang sa naman ilang ni sa presidente source twitter
