,True Values,Content
483,fake,to date there is no scientific evidence to link the use of antiperspirants with development according to dr kenneth samala a medical oncologist the post cited four main reasons to back up its claim which we here 
484,fake,icymi former senator benigno ninoy aquino jr did not organize the moro secession nor the cpp npa that prompted ferdinand marcos to declare martial law as we debunked this and other claims here 
485,fake,a social media graphic mentioned a supreme court sc decision to claim that the marcoses stole nothing this misleads three other sc cases ruled the marcoses wealth is ill gotten we it here 
486,fake,ipinagmalaki ng department of science and technology dost na hinog na ang pilipinas para magkaroon na ng sarili nitong space agency ayon sa dost may sapat na daw na manpower at pasilidad ang bansa we are proud to say that we are capable and ready for a philippine space agency ayon kay dost secretary fortunato de la pena sa isang press conference sabi pa ni de la pena makakatulong daw sa iba t ibang larangan ang bubuuin na ahensiya national added security improved hazard management progressive climate studies refined space research and modernized farming and environmental monitoring among others sabi pa ng kalihim magugunita na mayroong ng panukalang batas na ipinasa sa kongreso nitong disyembre para sa pagbuo ng nasabing ahensiya ang parehas na batas nama sa senado ay nakabinbin pa rin with this milestone we are now able to receive information that can be translated to the enhancement of our capabilities in weather forecasting disaster management and preparedness national security industry building research education and international cooperation dagdag pa ni dost undersecretary rowena guevara panoorin ang ilang video na tumatalakay sa pagbuo ng space agency ng pilipinas basahin ang reaksyon ng ilang kababayan natin sa balitang pagkakaroon ng space agency ng pinas good luck and god bless dost praying for immediate approval and implementation of that bill establishing the philippine space agency sabi ni d brylle yes congrats dost scholars for making the talents of pinoys known to the world that we can make and advance our system profit din ng bansa mkagain ng investors through our efforts sana magtulong x po ang lahat para sa improvement nman ng bansa thank you for the effort pangarapko rin sana before na mmaging scientist pero di kinaya ng utak pero natutuwa ako at sna maabutan ko pa sabi ni r alinsasaguin hmmm if thats the case ang dami ng dumaan na presidente pero wala pang nakakagawa ng ganyan to open an space agency a country needs atleast billion pesos to start with it for research facilities and others stuffs sabi ni e salcedo our government needs to fully support our scientists researchers etc hindi man natin mapakinabangan ngayon mapapakinabangan ng susunod na mga henerasyon kesa naman ibang bansa na naman makinabang sa talino nila sabi ni j sia source abs cbn 
487,fake,hindi totoong proyekto ng dating pangulong ferdinand marcos sr ang nutribun 
488,real,kinumpirma ng ipinalabas na statement ng swiss tennis federation na ang pares ay have decided to not make themselves available para sa tie na nakatakda sa liege sa marso 
489,real,may mga pag atake kaming ginawa sa maguindanao meron din sa president quirino sa sultan kudarat at sa baliki midsayap sa north cotabato ani mama nagbabala siyang maglulunsad pa ng mga pag atake ang biff bilang bahagi ng jihad o holy war ng grupo sa mindanao lalo na aniya dahil mayroon na silang mga bagong kasapi maraming mga totoong mujahiden ang sumanib na ngayon sa biff ang iba ay yung mga hindi sumang ayon sa pag uusap usapang pangkapayapaan ng gobyerno at ng moro islamic liberation front dagdag pa ni mama ang nasabing usapan ay nagbunsod sa paglagda sa kasunduan para sa pagtatatag ng bagong bangsamoro region sa mindanao 
490,real,ano kaya ang dahilan kung bakit laging mababa ang preference at approval ratings ni dilg sec mar roxas sa mga survey ng pulse asia at social weather station gayong wala namang mga alegasyon ng kurapsiyon laban sa kanya kumpara kay vice president jejomar binay masipag naman sa pagtatrabaho at laging kasama ni pnoy sa mahahalagang okasyon noong nananalasa ang typhoon ruby siya ay nasa eastern samar nag iinspeksiyon at tumutulong sa rescue operations sa mga biktima lumabas pa nga sa social media ang pagsemplang niya sa motorsiklo nang walang helmet sa isang lugar sa samar habang nag iinspeksiyon sabi nga ni kaibigang columnist mon tulfo sa halip na purihin o makakuha ng simpatiya napakalupit ng mga netizen at kritiko binatikos pa si mar roxas na nagtatrabaho naman 
491,real,jury selection for the trial of an ex police officer involved in the raid that killed breonna taylor has been delayed until next week because of inclement weather 
492,fake,senator said he was sorry for president rodrigo duterte and was upset that the chief executive was protecting businessmen he also called a cheap politician we the misleading video 
493,fake,the remark allegedly made by former senator was already debunked in read how we these quotes here 
494,real,monopoly electric grinder 
495,real,the ilocos times is an inquirer news initiative partner of inquirer plus visit and get your free day access today 
496,fake,facebook page blessed be philippines misleadingly claims that otso diretso bets are linked to certain issues associated with the administration of former president benigno aquino iii read more 
497,real,doctor stresses safety of jab for kids amid parents concerns 
498,real,senator ping lacson s inability to name the bribe giver or the emissary raises questions about his incorruptibility claim via read 
499,real,robredo tuwing tayo kinakailangan tayo tumitindig tumutulong lumalaban via live updates 
500,real,robredo opposes proposed boracay dev t authority while agree ako na mahalaga na maayos ang boracay through a tourism authority ang hindi ako dito agree na nawawalan ng boses ang stakeholders nawalan ng boses iyong local gov t unit 
501,fake,an ad crediting to jinggoy estrada the special program for employment of students needs context read more 
502,fake,sa pagdalo ni pangulong rodrigo duterte sa groundbreaking ng airport modernization project sa ozamiz tinanong ng presidente ang mga tao sa naturang pagtitipon kung gusto ba nilang maibalik si chief inspector jovie espenido sa kanilang lugar positibo ang naging sagot ng mga tao kaya agad tinawagan ng pangulo si philippine national police pnp chief oscar albayalde para maibalik si espenido sa ozamiz si chief inspector espenido ang nanguna sa madugong raid sa bahay ng mga pamilya parojinog kung saan namatay ang alkalde ng ozamiz na si mayor reynaldo parojinog at pang iba si parojinog ay kasama sa drug list ni pangulong duterte ayon sa pangulo patuloy pa rin daw ang pananakot ng mga parojinog sa lugar kaya gusto niyang ubusin ang lahi ng mga ito yang pamilya parojinog ihinto niyo na ang pananakot i will wipe you from the face of the earth uubusin ko talaga kayo pati yang mga police ipatatawag ko kayo sa maynila pero sa airport palang papaihaw ko na kayo i am here at the ozamiz airport they said they want him espenido back ipaubos ko itong ang order ko kay espinido ubusin niya ang putanginang angkan ni mayor sabi ni ng pangulo tila suportado naman ng mga kababayan natin ang naging pahayag ng presidente laban sa mga parojinog source news 
503,fake,hindi totoo na niligtas ng martial law ang bansa mula sa banta ng komunismo bagkus kinitil nito ang demokrasya kaya maraming lumaban sa diktadurya sa pamamagitan ng underground movement 
504,fake,nagtungo ngayon ang ilang tao sa edsa shrine at sa people power monumnet para gunitain ang ika anibersaryo ng people power revolution ayon sa ulat ng gma sinabi daw ng mandaluyong police na umabot umano sa katao ang nagtungo sa lugar ilan sa namataan sa pagtitipon ay sina dating education secretary armin luistro dating agrarian reform secretary rafael mariano at ang aktibistang si may paner o mas kilala sa tawag na juan change mayroon tayong ilang kababayan na ikinumpara ang pagtitipon sa edsa sa nangyaring manila bay clean up event magugunita noong enero ay isinagawa ang kick off event para sa manila bay rehabilitaton na dinaluhan ng humigit kumulang katao basahin ang ilang reaksyon mula sa facebook post ng gma news page yan pala ang libo nyu mas marami pa ata dumalo s pglilinis ng manila bay eh andami po ntatawa promise sabi ni y cassie mas marami pa ung ng linis ng manila bay otso derecho plagay ko nmn alam nu na kng saan kau pu lutin wla kau pagkukunan ng boto sabi ni e oali marami parin ang mga naglinis sa manila bay nkatulong pa sila mga ungas move on na alam na nangyari sa kasaysayan tama na yan sabi ni d gipa pustahan mga nanjan above pinanganak tas pag tinanung mu bakit sila nanjan di nila alam sabi ni s manuel libo libo ba yan eh mas marami pa yata yung naka deploy na pulis at isa pa bkit need i celebrate ang edsa wala nman naging magandang resulta sa mga pinoy ang edsa aquino ang naging pangulo may nagawa ba sila hindi pat puro corruption at pagpapayaman lang ginawa nila kudeta at pondo ng yolanda victims sabi ni m lumibao letche kayo dahil sa inyo na traffic ako sa pupuntahan ko next time dun n lang kayo mag punta sa harap ng bahay ng mga aquino sa tarlac sabi ni t villanueva source gma news gma fb post abs cbn 
505,real,super random features the inspiring journey of hidilyn diaz as she takes on the gruelling road leading to the country s first olympic gold find it on spotify or wherever you get your inquirer podcasts today 
506,real,pacquiao reiterates his commitment to uplift the life of filipinos if elected president kung paano ko nangarap para maiahon sa hirap ang aking pamilya ang aking relatives ganun din ang pangarap ko na maiahon sa kahirapan ang buong sambayanang pilipino via 
507,real,hindi siya nagpapalit ng sagot sinasabi niya na he s beeing giving money since lagi niya sinasabi na wala siyang nilalabag sa na batas via live 
508,fake,walang balak si pangulong rodrigo duterte na tulungan ang mga miyembro ng new people s army npa na naapektuhan ng magnitude na lindol sa eastern samar ito ay kaugnay ng ulat na aabot sa hanggang miyembro ng npa ang nailibing ng buhay sa pagtama ng malakas na lindol noong martes ayon sa pangulo inatasan na niya ang mga opisyal ng gobyerno na huwag pag aksayahan ng panahon na mailigtas ang mga miyembro ng rebeldeng grupo kasabay nito tiniyak rin ng pangulo na hindi gagastos ng kahit isang sentimo ang pamahalaan para hukayin ang mga miyembro ng npa pagka ang npa nabaon doon huwag mong tulungan sabi na may nabaon doon na sampu o npas there just tell them that duterte does not like to spend one centavo of fuel for the equipment to retrieve your comrades he s angry at you ayon sa pangulo 
509,real,domagoso on on jail congestion due to ph drug woes i would rather go to roots of the problem which is the supply chain it seems na nawawala na ang production ng droga dito pero bulto bulto ang dumadating so there must be a problem with point of entry 
510,real,a gay penguin couple are now proud parents after the egg they had been caring for hatched early last month 
511,real,muli umanong ginawa ng suspek ang pangmomolestiya sa anyos na anak noong disyembre kaya inihiwalay ng mga tiyahin ang dalawang dalagita sa mag asawa madalas umanong pag awayan ng mag asawa ang paglayo ng mga anak na nauwi sa pananaksak ng suspek sa asawa kamakailan matapos igiit ng mister na ibalik sa kanilang poder ang dalawang anak nagtamo ng saksak sa dibdib ang ginang na nagbunsod dito para magsampa ng kaso laban sa asawa kasunod nito kasama ang tiyahin ay lakas loob na ring nagsuplong sa pulisya ang dalawang dalagita noong marso para ireklamo ng pangmomolestiya sa kanila ng ama sa pagitan ng at 
512,fake,senate hopeful leody de guzman s out of school youth figure is million more than the official estimate read more 
513,real,pacquiao reiterates his commitment to uplift the life of filipinos if elected president via live updates 
514,real,the country s major telecommunications players on thursday welcomed the ratification of a measure requiring the registration of mobile phone subscriber identity module sim cards as they expressed preparedness to implement it once it becomes a law 
515,fake,kris aquino debunked the rumors claiming that she has died after her health deteriorated into a critical condition we the claim here 
516,real,sa katotohanan ang pilipinas ay gumagalaw kasabay ng makabagong panahon at ang tanawin ay nagbabago dahil sa pagtatayo ng malalaking pamilihan mga planadong komunidad at ang mga nagtataasang gusaling yari sa bakal salamin at kongkreto ang malaking kredito ay para sa pribadong sektor na ang alab ay nagpapalakas at nagpapatagal sa tinatawag na real estate boom ilang taon mula nang tumama sa atin ang asian financial crisis noong sa pagdami ng mga lokal at dayuhang turista lumalaki ang pangangailangan sa mga hotel at iba pang pasilidad kaya naman kahit mga kilalalang tatak ng mga hotel sa daigdig ay nakikilahok na rin sa pagtatayo ng mga hotel sa pilipinas ang kahirapan ay mas matindi sa mga lalawigan kaysa sa mga lungsod sa aking pananaw nakatutulong ang real estate boom upang mabawasan ang suliraning ito dahil ang positibong epekto ng industriya ay lumalaganap sa maraming lalawigan sa labas ng metro manila mula sa luzon hanggang sa visayas at mindanao ang malalaking kumpanya sa real estate gaya ng alliance global ayala sm vista land at filinvest ay pawang naglulunsad ng malalaking proyekto sa iba t ibang panig ng kapuluan ang mga proyektong ito ay kinabibilangan ng malalaking mall mga master planned communities mga hotel at gusaling tanggapan para sa industriya ng business process outsourcing bpo maganda rin ang epekto ng real estate boom sa negosyong tingian 
517,fake,alam naman na siguro ng lahat na tutol si senadora risa hontiveros sa pagpapababa sa edad ng criminal libility sa mga kabataan pero sa isang pahayag nitong huwebes iminungkahi niya na dapat pa nga daw taasan ang edad ang kasalukuyang edad para magkaroon ng criminal liability ang isang bata ay anyos we won t bring it back to we won t also bring it back to what s the difference between and keep it at and move it up kesa ibaba yung minimum age ng criminal responsibility na paatras sa global trend sabi ni hontiveros ayon kay hontiveros base daw sa pinakahuling paanaliksik nagma mature daw ang mga kababaihan sa edad anyos ang mga lalaki naman ay nagma mature sa edad na hindi idinetalye sa ulat ng gma kung saan research sinipi ni hontiveros ang mga pinagsasabi nito panoorin ang isang video kung saan makikita kung paano umaabuso ang ilang kabataan hindi tuloy mapigilan ng ilang kababayan natin na batikusin si hontiveros eto ang patunay na maraming nanalong pulitiko pinanalo ng makinarya hindi na kayo mananalo ulit itaga nyo sa bato maawa kayo sa mga pilipino at sa bansang pilipinas yaya ang gamot ko tumataas nanaman ang bp ko sabi ni m canlas ayoko magsalita ng masama pero nagtataka ako bkt ka pa nanalo bilang senador lisa hontiveros ndi ko tlga maintindihan kung bkt ka pa nging senador sabi ni y pereira ito hindi na to fake news legit na to na paurong ang utak nito sabi ni w cobello putcha tung hontevirus na to walang ibang alam kundi ang kumukontra parati kaya nga rin di umuusad ang pilipinas dahil din sa inyo kayo tung paurong mga utak gong x baklang tttoowwww sabi ni r peteros gawin na natin yrs old pra sabay na sa pagging senior ctzen wahahah taba ng utak ni mam sabi ni v jl seryoso san to kumuha ng research team nia i feel sorry sa bulsa ko sa taba ng utak neto sayang tax ko sabi ni m sanchez source gma 
518,fake,get updated with the latest stories commentaries and reports join our viber community here 
519,fake,a viral post questioning a procedure adopted by commission on elections personnel on defective vote counting machines vcm is misleading read more 
520,real,a los angeles man is accused of extorting former real housewives of orange county star elizabeth vargas and pointing a gun at her in an incident tuesday officials said 
521,fake,hinamon ng aktor na si robin padilla si magdalo partylist representative at otso diretso senatorial bet gary alejano na maging totoo sa planong bumisita sa spratly island sa instagram post ni robin sinabi nito na dapat hindi lang puro salita ang banta sa pagpunta sa spratly island at ituloy na ito para gayahin ang mga tausug wag natin daanin sa pulitika ang kabayanihan walang mangyayari ang puro nating pagpapacute sa ninunong china gayahin natin ang mga tausug ng sultanate of sulu ipakita natin sa ninunong china na handa rin tayong mga katipunero na sundan ang yapak ng mga rebolusyaryong tausug ayon kay robin saad pa niya nakapagpaalam na siya sa kanyang kasambahay na si mariel padilla at kanyang mga anak kung sakaling kumasa si alejano sa kanilang pagpunta sa pinag aagawang teritoryo sa west philippine sea nakapagpaalam na ako sa aking asawa at mga anak katunayan wala na sila sa bansa nandon na sa amang amerika ani robin handa na rin umanong mamatay si robin para sa inang bayan at sinabing handa niyang gayahin ang katipunan na nagbigay ng buhay para sa bansa walang pinakamatamis kundi ang mamatay para sa inangbayan matanda na rin ako ayaw ko mamatay sa icu o sa kotse katulad ng mga malalapit kong kaibigan kayat gawin natin ito ng isang beses tutal katipunan ang dala nating pareho sabi nga nila every hundred years heroes must come medyo long overdue na tayo years na ang katipunan revolt saad ni robin pero hindi dapat nating idamay ang buong pilipinas sa isyu na ito dahil kawawa ang taong bayan lalo nang mga mahihirap kapag pinatulan tayo ng ninunong china dito sa mainland philippines kayat sarilinin natin itong lakad lumusob tayo sa spratlys lumusob tayo gayahin natin ang mga tausug at wag kang mag alala susunod ako sa plano mo dahil marines ka marahil mas magaling ka sa akin sa military tactics kaya gawin na natin ito wala akong kokontrahin sa plano yakapin na natin ang pagiging bayani sa panahon na ito at marahil mabuhay natin ang bawat katipunan sa puso ng mga pilipino at magising sa mahimbing na pagkakatulog dagdag ng aktor 
522,fake,noong abril ay nilagdaan na ni pangulong rodrigo duterte ang republic act ra o ang batas na layuning hatiin ang palawan sa tatlong lalawigan palawan del norte palawan del sur at palawan oriental gayunman dadaan pa ito sa plesibito o botohan ng mga mamamayan upang malaman kung pasado ba ito sa mga palaweno nakatakdang ganapin ang botohan sa mayo si palawan governor jose chavez alvarez ang isa sa mga nagsulong ng ra naninindigan siyang higit na mapabibilis ang pag unlad sa lalawigan dahil ang mga mamumuno ay tutuon na lamang sa mas maliliit na teritoryo na paglalaanan ng malalaking budget sa ilalim ng ra hindi pinapayagang tumakbo bilang reelectionist si gov alvarez kapag kasi naging positibo ang tugon ng mga palaweno sa isasagawang plebisito sa ay magkakaroon ng botohan ng mga opisyal sa mayo kung may mga tagasuporta ang ra may mga tutol rin sa tuluyang pagkakahati ng lalawigan kabilang na rito ang grupong save palawan movement na naninindigang hindi ito ang kagustuhan ng mga palaweno ayon kay cynthia sumagaysay del rosario chief social media campaigner ng grupo ang ra ay hindi solusyon sa mahinang pamamahala kor psiyon at pang a buso sa mga likas na yaman na kasalukuyang nangyayari sa palawan karamihan diumano sa mga tagasuporta ng bagong batas ay mga lokal na opisyal ng lalawigan katunayan isinulong ito sa kongreso ng tatlong mambabatas mula sa palawan noong may mga komento rin ang ilang netizen na mababasa sa save palawan movement spm facebook page ayon kay z pailaya wala man lang silang public consultation basta na lang silang nagdesisyon sana ay may magawa pa tanong naman ni d tugas apart from enriching more local officials ano pa ang ibang benefits nito pahayag naman ni e orejas so when we go to palawan we will pay three environmental and other fees it will only discourage the local tourists hindi naman nawalan ng pag asa si j seastres at sinabing there is still hope vote in the plebiscite against this law ipinagkibit balikat naman ni alvarez ang mga pahayag na mga politiko ang makikinabang sa pagkakahati ng palawan samantala isinusulong din ng mga lokal na pamahalaan ng palawan ang paghiwalay ng lalawigan sa mimapora region o region iv b nais nilang magkaroon ng sariling regional center upang hindi na sila dumayo pa sa calapan mindoro na sentro ng rehiyon 
523,real,tensions between washington democrats and kyrsten sinema came to a boil on wednesday with the arizona senator lashing out at majority leader chuck schumer over the slow pace of voting in the chamber 
524,real,one of ahmaud arbery s killers withdrew a pledge to plead guilty to federal hate crimes thursday after a judge rejected a proposed deal 
525,fake,hugpong ng pagbabago campaign manager and davao city mayor sara duterte carpio is wrong in saying the law does not require senators to be honest and be of good moral character read more 
526,real,days to go join the next project rebound webinar and learn how a zero waste approach to sustainable living can go hand in hand with healthy economic recovery register go to event page 
527,real,sa unang pagkakataon napanood ng publiko ang digitally restored at remastered na mga kopya ng anak directed by rory quintos kapag langit ang humatol directed by laurice guillen at bata bata paano ka ginawa ni chito rono mabusising inayos pinalinaw at pinaganda ng abs cbn film archives at central digita labs ang naturang mga pelikula dumating ang ilang abs cbn executives at director na kinabibilangan nina ms malou santos chit guerrero olive lamasan rory quintos laurice guillen at chito rono sa up film center para panoorin ang bata bata dumating din sina cherrie pie picache at albert martinez na kasama sa cast nito in full force din na dumating sa event ang vilmanians at press people sa totoo lang aakalain mong bago ang kopya ng restored films kung hindi nga lang naroroon sina carlo aquino at serena dalrymple na mga totoy at nene pa ang itsura sa movie aakalain mong bagong pelikula ang bata bata salamat sa modernong teknolohiya sabi sa speech ni leo katigbak ang abs cbn film archives head anim nang classic film ni ate vi ang na restore nila at baka nga lumobo pa ito sa maraming kopya dahil sa magandang pagtanggap ng publiko sa talumpati naman ni ate vi aniyang pabiro anim pa lang bakit hindi at idinagdag na modesty aside marami tayong classic films na nagawa na kailangan munang i restore dahil sa kalumaan gusto naming i restore ang mga natatanging pelikula ni vilma mula sa iba t ibang direktor kuwento pa ni mr katigbak all in all nakapag restore na ang abs cbn film archives ng pelikula since at ang ilan sa mga ito ay pinalad na maipalabas sa international filmfest at sa katunayan ay may red carpet pang premiere na naganap at naiere sa free to air cable television napapanood din ang mga ito sa pay per view at video on demand nabibili sa dvd at nada download din sa itunes sa tanong kay ate vi kung ano pa ang nagawa niyang pelikula na gusto niyang panoorin ang excited niyang sagot t bird at ako 
528,real,there are more than national guardsmen mobilized across the country to help states combat the virus as of monday according to data provided by the national guard bureau 
529,real,sen ping lacson who is vying for the top post in expressed his frustration on filipinos who still choose to put thieves in public office read related story 
530,fake,a fabricated quote card that had sen cynthia villar saying her family could afford to buy abs cbn because they work hard has been posted on several facebook pages it came out as an apparent jab at vp robredo 
531,real,trust heart evangelista to be on brand especially on her birthday 
532,real,ayon kay cbcp president at lingayen dagupan archbishop socrates villegas ang aksyon ng pangulo ay pagpapakita na ginagawa ng pamahalaan ang lahat upang maging nasyon na puno ng pagpapala at pakikiramay 
533,fake,imposibleng magkaroon ng toneladang ginto ang mga marcos dahil toneladang ginto pa lamang ang namimina ayon sa world gold council noong 
534,real,domagoso ang tao ang dapat makikinabang mamamayan ang dapat makinabang sa mga polisiya at programa na iyong gagawin via watch 
535,fake,icymi the s pink light display this month commemorates it was not in support of vice president as suggested by an fb page that used a photo of the tokyo landmark read how we it here 
536,fake,ang address sa kumakalat na post ng diumano y kapitbahay ni robredo na nagngangalang elena rose verano ay barangay mariano ito ay nasa quezon city hindi sa naga city 
537,fake,a facebook post misleads by suggesting that a photo of senate hopeful mar roxas riding a padyak was taken recently its caption tingnan mo ang pakulo ni mar malapit na kasi eleksyon read 
538,fake,senate hopeful larry gadon s claim that the fair elections act prohibits publication of surveys in media is false read more 
539,real,a mysterious illness has been prevalent among men that affected more than filipino patients in panay island 
540,real,ito ay matapos na buuin at kilalanin ng philippine olympic committee poc ang bagong pederasyon na siyang mangangasiwa sa volleyball at tuluyang alisin ang dating pinag aagawang asosasyon na philippine volleyball federation pvf 
541,fake,read the full account of how we this post here 
542,fake,contrary to the count on the fake post s headline the infographic listed six partylists as supposedly disqualified for taking part in a plot to bring down the government read more 
543,real,calling all swifties new york university is offering a new course on taylor swift full story 
544,fake,there is no evidence that corroborates the legitimacy of the audio recording supposedly of former president ferdinand marcos criticizing his successor cory aquino over the bnpp 
545,fake,walang ebidensiyang naging pinakamayang tao sa buong mundo si ferdinand marcos sr ang titulong mayroon siya sa guinness world records ay greatest robbery of a government 
546,fake,the s pink light display this month commemorates it was not in support of vice president as suggested by an fb page that used a photo of the tokyo landmark read how we it here 
547,real,presidential bets are asked how they would address understaffed hospitals read our story on the plight of health workers 
548,fake,thread this year the team debunked viral online posts related to the upcoming national elections of this number were favorable to presidential aspirant making him the top beneficiary of election related disinformation in 
549,real,democrats have seats in the house and seats in the senate that means republicans need to pick up just six house seats and one senate seat to take full control of congress 
550,fake,itinanggi ng team leni robredo na may mga binabayarang tao para gumawa ng multiple social media accounts na sumusuporta kay vp robredo 
551,fake,iimbestigahan ng commission on human right ang pagkakapatay sa magsasaka sa negros oriental sa isinagawang police operation sa lugar ayon sa kapulisan ang mga napaslang ay mga pusakal na kriminal na nanlaban ang ilan daw dito ay mga hitmen at supporters na new people s army pero para kay chr spokesperson jacqueline de guia ang pahayag ng kapulisan na nanlaban ang mga namatay ay kailangan patunayan sa korte at this point our interest is finding out the truth the regional sub office of chr region vii has already been instructed to investigate this case sabi ni de guia ayon sa mga makakaliwang grupo ang mga napaslang daw ay mga magsasaka lamang nanapagsuspetsahan ng otoridad balak din daw maghabla ng mga makakaliwa laban sa mga pulis at sundalo na kasama sa operasyon we warn the police that we will pursue justice so that the police involved will suffer the fate of gen jovito palparan who is now languishing in prison we demand that the pnp philippine national police and afp armed forces of the philippines release the names of all those involved so that we can file criminal cases against them sabi ni bayan muna chariperson at senatorial candidate neri colmenares iginiit naman ng tropa ng gobyerno na legal ang ginawa nilang operasyon sa katunayan daw ay may mga dala silang arrest warrant legal po yung ginawa namin at hindi po kami basta pumasok sa bahay nila we just performed our duty as police officers buwelta naman ni col raul tacaca director of the negros oriental police provincial office source inq abs 
552,real,in the running panel discussion on the kbp presidential forum 
553,real,a new word to add to your vocabulary this new year your most trusted broadsheet gives you the definition of ebullient to subscribe to the philippine daily inquirer visit 
554,real,what stood out from the forum earlier mentions the presence of labor leader leody de guzman he also points out isko moreno finding common ground with all candidates in his closing statement except leni robredo live 
555,real,niyanig ng lindol na may lakas na magnitude ang cagayan kaninang umaga naramdaman ang lindol alas ng umaga ayon sa philippine institute of volcanology and seismology ang epicenter nito ay kilometro sa silangan ng bayan ng gonzaga at may lalim na kilometro nagresulta ito sa intensity i paggalaw sa gonzaga 
556,real,rudy giuliani whose decades long career has included serving as mayor of new york city and legal counsel for former president donald trump has reportedly found his next albeit temporary gig a masked singer 
557,real,meta s stock falls erasing more than billion in the biggest ever single day market value wipeout for a us company 
558,fake,the post merely recycled a cnn philippines report and attached a misleading thumbnail that claimed comelec spokesperson james jimenez said mukha ba kaming mandaraya do we look like cheaters read more 
559,real,the pandemic isn t going away anytime soon it struck me that we didn t really talk about exactly how presidential aspirants will pull us out of this crisis live 
560,fake,candidate erin ta̱ada has never been elected senator contrary to president rodrigo duterte s claim read more 
561,fake,a video of beauty queen venus raj talking about an ngo that aims to inform voters on qualities to look for in leaders was edited to appear like she is endorsing a certain presidential bet 
562,fake,walang ebidensyang nagpapatunay na kampo ni vp leni robredo ang nag hack o nagpa hack sa comelec kasulukuyan pang iniimbestigahan ng comelec ang nasabing data breach o hacking 
563,fake,walang ebidensiyang may kinalaman ang kampo nina vp leni robredo at senador kiko pangilinan sa diumanoy data breach o hacking sa comelec 
564,real,bumagsak ang mga helicopter habang bumibiyahe malapit sa villa castelli sa probinsiya ng la rioja milya kilometero hilagang kanluran ng buenos aires pahayag ni la rioja secretary of security cesar angulo kumpirmadong patay ang pasahero 
565,real,kakaibang lady gaga na talaga namang ikinagulat ng lahat ang napanood sa th academy awards noong linggo pebrero nang awitin niya ang the sound of music medley sa dolby theatre sa los angeles inawit ng singer ang ilang medley song kabilang na ang the hills are alive edelweiss at climb ev ry mountain ayon sa ulat ng us weekly ang my favorite things ay isa rin sa presentasyon ni gaga ito ang una niyang pagtatanghal simula nang isiwalat niya noong valentine s day ang planong pagpapakasal sa aktor na si taylor kinney 
566,real,halos koponan ang inaasahang lalahok sa dragon boat race at karamihan sa kanila ay kinabibilangan ng pambansang atleta na napasabak na sa international championships 
567,real,because of the pandemic a visit from friends rarely happens what do you miss most about your friends tell us in the comments section 
568,fake,senator is not giving away p of business capital to netizens landbank also said they have no partnership with the senator for such a giveaway we the phishing scam here 
569,real,domagoso on improving rural healthcare kung ano ginawa natin sa ospital ng maynila gagawin natin sa rehiyon via 
570,real,sa puntong ito noong huwebes ay bumandila sa mga pahayagan ang balitang katao kabilang ang dating hepe ng bureau of plant industry bpi at dalawa nitong tauhan ang sinampahan ng kasong kriminal sa office of the ombudsman dahil sa diumano sa pagkakasangkot sa biglaan at nakalululang pagtaas ng presyo ng bawang sa imbestigasyon ng nbi na iniutos ni doj sec leila de lima lumitaw na isang garlic cartel ang nago operate kasabuwat ang ilang opisyal ng bpi lumabas ding pinagkalooban ng dating hepe ng bpi ng garlic importation permits ang ilang kuwestiyunableng importers o dummy companies kapalit ng p sangkaterbang anomalya at kurapsiyon ang umiiral ngayon mula sa bilyun bilyong pisong priority development assistance fund o pork barrel disbursement acceleration program dap hanggang sa mrt lrt boc ltfrb lto at ngayon nga ay sa bpi kung walang corrupt walang mahirap samaktuwid dahil marami pa rin ang mahirap at walang trabaho ang kurapsiyon na binabaka ni pnoy ay nananatili kahindik hindik ang naganap na pagsalakay at pagpapasabog ng mga terorista sa tanggapan ng charlie hebdo magazine sa paris france napatay ang journalist at dalawang pulis ang magasin o pahayagan ay tinarget diumano ng mga militante na kasapi ng isis dahil binibira nito ang relihiyong islam at nilagyan pa ng caricature si prophet mohammed 
571,fake,itinanggi ng kaibigan ni kris aquino na si atty gideon pe̱a na nakipagkita at tumulong daw si bongbong marcos kay kris aquino hindi rin nagpasalamat si kris aquino kay marcos 
572,fake,a baseless fb post called on the public not to vote for reelectionist senators grace poe and paolo benigno bam aquino iv in the elections under the yellow ticket read more 
573,fake,a member of an anti vaccine group claimed that the vaccines are deadly no recorded deaths have been directly linked to the vaccines in the the said in december read our full report here 
574,real,stamos shared an adorable instagram video of the preschooler watching an early episode of the abc hit 
575,real,lawmakers in a handful of states are seeking greater protections for election officials amid growing concerns for their safety after they were targeted by threats of violence following the presidential election 
576,real,leonen says vaccinated and unvaccinated are segregated within the testing centers there are also isolation sites for those highly suspected of infection via 
577,fake,president duterte contradicted himself within two minutes about the impending investigation of the on alleged crimes against humanity in his read how we it here 
578,fake,there is no scientific basis on the efficacy of drinking a concoction of menthol candy calamansi hot water and sugar against the cough and common cold one expert warned against its high sugar content read our story here 
579,real,while most cases have been linked to other causes by doctors and experts there remains a smaller subset of several dozen cases that experts believe could be explained by the deliberate use of energy 
